doi,subtype,creator,affilname,publicationName,aggregationType,include?,proc_pubmed_id,proc_abstract,proc_title,text_to_proc
10.1080/1475939X.2019.1670248,ar,Keane T.,Swinburne University of Technology,"Technology, Pedagogy and Education",Journal,1,0,research part larger threeyear studi investig impact humanoid robot student learn engag case studi aborigin nonaborigin student work humanoid robot develop parallel program skill understand tradit narungga languag cultur six month school engag student learn two languag code languag requir program robot narungga languag qualit data collect triangul determin humanoid robot utilis classroom reoccur theme identifi case studi research drew questionnair interview journal teacher understand impact humanoid robot student learn case studi demonstr use humanoid robot enhanc pride interest aborigin languag cultur,humanoid robot learn program languag learn tradit languag,"Keane T. humanoid robot learn program languag learn tradit languag research part larger threeyear studi investig impact humanoid robot student learn engag case studi aborigin nonaborigin student work humanoid robot develop parallel program skill understand tradit narungga languag cultur six month school engag student learn two languag code languag requir program robot narungga languag qualit data collect triangul determin humanoid robot utilis classroom reoccur theme identifi case studi research drew questionnair interview journal teacher understand impact humanoid robot student learn case studi demonstr use humanoid robot enhanc pride interest aborigin languag cultur ar Swinburne University of Technology Technology, Pedagogy and Education Journal 0"
10.1007/s10846-019-00986-3,ar,Ren T.,Tsinghua University,Journal of Intelligent and Robotic Systems: Theory and Applications,Journal,0,0,direct teach help user without expertis robot quick program robot plan trajectori complex environ one typic applic humanrobot cooper improv product effici howev exist direct teach system relat research problem humanrobot communic intuit enough personnel safeti teachingplayback process can not fulli guarante base selfdevelop torquecontrol robot platform propos forc interact method achiev natur command communic combin analysi secur threat oper process proper behavior direct teach robot design form complet teachingplayback strategi propos forc recognit method direct teach behavior verifi of collabor robot,design direct teach behavior collabor robot base forc interact,Ren T. design direct teach behavior collabor robot base forc interact direct teach help user without expertis robot quick program robot plan trajectori complex environ one typic applic humanrobot cooper improv product effici howev exist direct teach system relat research problem humanrobot communic intuit enough personnel safeti teachingplayback process can not fulli guarante base selfdevelop torquecontrol robot platform propos forc interact method achiev natur command communic combin analysi secur threat oper process proper behavior direct teach robot design form complet teachingplayback strategi propos forc recognit method direct teach behavior verifi of collabor robot ar Tsinghua University Journal of Intelligent and Robotic Systems: Theory and Applications Journal 0
10.18178/ijmerr.8.5.764-770,ar,Osogami M.,Fukui University of Technology,International Journal of Mechanical Engineering and Robotics Research,Journal,1,0,recent ict inform communic technolog engin workforc shortag occur progress ict develop new educ guidelin japan learn content ict extend along effect teach materi learn program demand studi construct program learn environ control actual robot use scratch develop mit use questionnair data analyz effect learn environ learn experi student result found learn environ possibl improv learn effect student regardless origin interest comput oper,effect program learn use actual robot control scratch,Osogami M. effect program learn use actual robot control scratch recent ict inform communic technolog engin workforc shortag occur progress ict develop new educ guidelin japan learn content ict extend along effect teach materi learn program demand studi construct program learn environ control actual robot use scratch develop mit use questionnair data analyz effect learn environ learn experi student result found learn environ possibl improv learn effect student regardless origin interest comput oper ar Fukui University of Technology International Journal of Mechanical Engineering and Robotics Research Journal 0
10.1016/j.sysarc.2019.05.005,ar,Devine J.,Lancaster University,Journal of Systems Architecture,Journal,1,0,histor embed system develop specialist skill requir knowledg lowlevel program languag complex compil toolchain specialist hardwar firmwar devic driver applic howev becom commonplac broader rang nonspecialist engag make design develop embed system includ educ motiv excit student classroom divers bring set uniqu requir complex exist embed system develop platform introduc insurmount barrier entri paper present motiv requir implement evalu new program platform enabl novic user creat effect effici softwar embed system platform two major compon microsoft makecod wwwmakecodecom web app encapsul access ide microcontrol coal effici componentori c runtim microcontrol show makecod coal combin provid access crossplatform installationfre high level program experi embed devic without sacrif perform effici,makecod coal intuit effici embed system program educ,Devine J. makecod coal intuit effici embed system program educ histor embed system develop specialist skill requir knowledg lowlevel program languag complex compil toolchain specialist hardwar firmwar devic driver applic howev becom commonplac broader rang nonspecialist engag make design develop embed system includ educ motiv excit student classroom divers bring set uniqu requir complex exist embed system develop platform introduc insurmount barrier entri paper present motiv requir implement evalu new program platform enabl novic user creat effect effici softwar embed system platform two major compon microsoft makecod wwwmakecodecom web app encapsul access ide microcontrol coal effici componentori c runtim microcontrol show makecod coal combin provid access crossplatform installationfre high level program experi embed devic without sacrif perform effici ar Lancaster University Journal of Systems Architecture Journal 0
10.1108/JET-12-2018-0069,ar,Lahav O.,Tel Aviv University,Journal of Enabling Technologies,Journal,1,0,purpos purpos paper examin abil highfunct autist fa children programm robot behaviour sought elucid describ construct robot behaviour use icon program softwar designmethodologyapproach robot learn environ base ipad icon program app kinderbot ev two case studi a n fa children averag age focus research find research reveal particip succeed program behaviour other differ program complex level simpl action combin state two binari sensor rule subroutin transform procedur declar descript also found practic implic research abil fa children programm robot behaviour yield result implement k educ furthermor learn programm robot understand robot technolog work may help fa children better understand technolog environ originalityvalu research author present innov approach first time enabl fa children design behaviour smart artefact use sensor adapt accord environ fa children would first opportun design behaviour oppos oneself sinc experi larg control anoth person,highfunct autist children program robot behaviour,Lahav O. highfunct autist children program robot behaviour purpos purpos paper examin abil highfunct autist fa children programm robot behaviour sought elucid describ construct robot behaviour use icon program softwar designmethodologyapproach robot learn environ base ipad icon program app kinderbot ev two case studi a n fa children averag age focus research find research reveal particip succeed program behaviour other differ program complex level simpl action combin state two binari sensor rule subroutin transform procedur declar descript also found practic implic research abil fa children programm robot behaviour yield result implement k educ furthermor learn programm robot understand robot technolog work may help fa children better understand technolog environ originalityvalu research author present innov approach first time enabl fa children design behaviour smart artefact use sensor adapt accord environ fa children would first opportun design behaviour oppos oneself sinc experi larg control anoth person ar Tel Aviv University Journal of Enabling Technologies Journal 0
10.1007/s42452-019-0941-2,ar,Calusdian J.,Naval Postgraduate School,SN Applied Sciences,Journal,1,0,order attract engin student across wide rang disciplin subject area studi robot high desir easytous matlabbas interfac student use program robot conduct robot experi undoubt matlab one preval program languag engin student use model analysi data visual paper simpl high portabl matlab interfac introduc support laboratori instruct experiment robot robot interfac beverag student prior knowledg skill matlab easi begin work learn mani fascin aspect robot interfac specif develop pioneer famili mobil robot use clientserv communic model base advanc robot control oper softwar arc interfac client develop use basic matlab function communic direct arc server oper mani pioneer robot interfac light weight high portabl comput platform support matlab,simpl high portabl matlab interfac learn robot,Calusdian J. simpl high portabl matlab interfac learn robot order attract engin student across wide rang disciplin subject area studi robot high desir easytous matlabbas interfac student use program robot conduct robot experi undoubt matlab one preval program languag engin student use model analysi data visual paper simpl high portabl matlab interfac introduc support laboratori instruct experiment robot robot interfac beverag student prior knowledg skill matlab easi begin work learn mani fascin aspect robot interfac specif develop pioneer famili mobil robot use clientserv communic model base advanc robot control oper softwar arc interfac client develop use basic matlab function communic direct arc server oper mani pioneer robot interfac light weight high portabl comput platform support matlab ar Naval Postgraduate School SN Applied Sciences Journal 0
10.3390/electronics8080899,ar,Vega J.,Universidad Rey Juan Carlos,Electronics (Switzerland),Journal,1,0,western countri robot becom increas common primari secondari educ specif disciplin tool make scienc technolog engin mathemat stem subject appeal children impact robot societi also grow year new robot applic thing autonom car vacuum cleaner area logist addit labor market constant demand profession robot skill paper present pybokid framework teach robot secondari school aim improv preunivers robot educ base python program languag robot use arduino microprocessor includ softwar infrastructur collect practic exercis direct preunivers student softwar infrastructur provid support real simul robot moreov describ pilot teach project base framework use real student last two year view fulltext,pybokid innov pythonbas educ framework use real simul arduino robot,Vega J. pybokid innov pythonbas educ framework use real simul arduino robot western countri robot becom increas common primari secondari educ specif disciplin tool make scienc technolog engin mathemat stem subject appeal children impact robot societi also grow year new robot applic thing autonom car vacuum cleaner area logist addit labor market constant demand profession robot skill paper present pybokid framework teach robot secondari school aim improv preunivers robot educ base python program languag robot use arduino microprocessor includ softwar infrastructur collect practic exercis direct preunivers student softwar infrastructur provid support real simul robot moreov describ pilot teach project base framework use real student last two year view fulltext ar Universidad Rey Juan Carlos Electronics (Switzerland) Journal 0
10.1007/s11633-018-1154-7,ar,Li H.,Tsinghua University,International Journal of Automation and Computing,Journal,0,0,rapid develop robot industri domest robot becom increas popular domest robot expect person assist import develop natur languagebas humanrobot interact system endus necessarili much program knowledg build system develop interact tutor framework name holert translat task descript natur languag machineinterpret logic form automat compar previous work holert allow user teach robot explain intent interact tutor mode furthermor holert introduc semant depend model enabl robot understand similar task descript deploy holert opensourc robot platform turtlebot experiment result show system accuraci could signific improv support tutor mode system also effici even longest task session sentenc handl within,synthes robot program interact tutor mode,Li H. synthes robot program interact tutor mode rapid develop robot industri domest robot becom increas popular domest robot expect person assist import develop natur languagebas humanrobot interact system endus necessarili much program knowledg build system develop interact tutor framework name holert translat task descript natur languag machineinterpret logic form automat compar previous work holert allow user teach robot explain intent interact tutor mode furthermor holert introduc semant depend model enabl robot understand similar task descript deploy holert opensourc robot platform turtlebot experiment result show system accuraci could signific improv support tutor mode system also effici even longest task session sentenc handl within ar Tsinghua University International Journal of Automation and Computing Journal 0
10.1108/ILS-05-2018-0035,ar,Witherspoon E.B.,University of Pittsburgh,Information and Learning Science,Journal,1,0,purpos comput think ct wide consid import compon teach generaliz comput scienc skill student rang learn environ includ robot howev despit advanc design robot curricula teach ct actual enact classroom may often fail reach target studi aim understand whether various instruct goal teacher hold use curricula may offer one potenti explan dispar outcom designmethodologyapproach studi author examin result n middleschool student pre posttest ct attitudin survey survey teacher instruct goal determin student attitud learn gain ct relat instruct goal teacher endors implement share robot program curriculum find find provid evid despit use curriculum student show differenti learn gain ct assess classroom teacher rate ct import instruct goal effect particular strong women student classroom teacher rate ct high also show greater mainten posit attitud toward program originalityvalu grow bodi literatur regard curricular intervent provid ct learn opportun studi provid critic insight role teacher may play potenti support barrier success curricula implic design profession develop teacher educ materi attend teacher instruct goal discuss,teacher goal predict comput think gainsin robot,Witherspoon E.B. teacher goal predict comput think gainsin robot purpos comput think ct wide consid import compon teach generaliz comput scienc skill student rang learn environ includ robot howev despit advanc design robot curricula teach ct actual enact classroom may often fail reach target studi aim understand whether various instruct goal teacher hold use curricula may offer one potenti explan dispar outcom designmethodologyapproach studi author examin result n middleschool student pre posttest ct attitudin survey survey teacher instruct goal determin student attitud learn gain ct relat instruct goal teacher endors implement share robot program curriculum find find provid evid despit use curriculum student show differenti learn gain ct assess classroom teacher rate ct import instruct goal effect particular strong women student classroom teacher rate ct high also show greater mainten posit attitud toward program originalityvalu grow bodi literatur regard curricular intervent provid ct learn opportun studi provid critic insight role teacher may play potenti support barrier success curricula implic design profession develop teacher educ materi attend teacher instruct goal discuss ar University of Pittsburgh Information and Learning Science Journal 0
10.20965/jrm.2019.p0412,ar,Umeno T.,University of Teacher Education Fukuoka,Journal of Robotics and Mechatronics,Journal,0,0,,teach materi imit advanc driverassist system measur control educ,Umeno T. teach materi imit advanc driverassist system measur control educ  ar University of Teacher Education Fukuoka Journal of Robotics and Mechatronics Journal 0
10.3390/machines7020042,ar,Rivera Z.B.,MEID4 Srl,Machines,Journal,0,0,fusion differ technolog base fourth industri revolut compani encourag integr new tool product process order improv work condit increas product product qualiti integr inform communic technolog industri autom creat high flexibl product model product servic custom realtim interact consum product machineri throughout product process futur product therefor depend increas intellig machineri use digit system key element futur integr devic intellig system machin base humanmachin interact inform share implement share languag allow differ system dialogu simpl way necessari perspect use advanc prototyp tool like opensourc program system develop detail multibodi model use cad softwar use selflearn techniqu allow develop new class machin capabl revolution compani purpos paper present waypoint navig activ custom wheel mobil robot war avail simul d indoor environ use gazebo simul gazebo develop univers southern california idea creat highfidel simul gave possibl simul robot outdoor environ various condit particular want test highperform physic open dynam engin ode sensor featur present gazebo prototyp develop activ choic made possibl emul system analysi also world robot oper furthermor integr tool avail solidwork matlabsimulink well known commerci platform model robot control respect also explor view fulltext,unman ground vehicl model gazeborosbas environ,Rivera Z.B. unman ground vehicl model gazeborosbas environ fusion differ technolog base fourth industri revolut compani encourag integr new tool product process order improv work condit increas product product qualiti integr inform communic technolog industri autom creat high flexibl product model product servic custom realtim interact consum product machineri throughout product process futur product therefor depend increas intellig machineri use digit system key element futur integr devic intellig system machin base humanmachin interact inform share implement share languag allow differ system dialogu simpl way necessari perspect use advanc prototyp tool like opensourc program system develop detail multibodi model use cad softwar use selflearn techniqu allow develop new class machin capabl revolution compani purpos paper present waypoint navig activ custom wheel mobil robot war avail simul d indoor environ use gazebo simul gazebo develop univers southern california idea creat highfidel simul gave possibl simul robot outdoor environ various condit particular want test highperform physic open dynam engin ode sensor featur present gazebo prototyp develop activ choic made possibl emul system analysi also world robot oper furthermor integr tool avail solidwork matlabsimulink well known commerci platform model robot control respect also explor view fulltext ar MEID4 Srl Machines Journal 0
10.1016/j.ijcci.2019.01.002,ar,Soleimani A.,Kennesaw State University,International Journal of Child-Computer Interaction,Journal,1,0,learn environ play critic role child life affect cognit develop effect work play boundari physic digit world blue need new digit tool physic environ support everyday cyberphysicalinteract children paper present researchthroughdesign exampl cyberplayc tangibl interact learn construct kit children support storytel comput think ct construct kit facilit enhanc childtochild childtomachin childtoenviron interact semistructur play offer young student opportun materi idea construct cyberphys stori algorithm allow physic alter stori segment construct enhanc storylin cyberplayc research place emphasi import employ tangibl learn tool order enhanc children activ engag focus motiv cyberplayc participatori design result empir studi concern ct yearold storytel classroom set result studi suggest cyberphys activ afford cyberplayc cultiv engag storytel ct practic children multidisciplinari designresearch contribut construct tool children cyberphys storytel storyconstruct activ tangibl comput program activ support ct,cyberplaycea tangibl interact learn tool foster children comput think storytel,Soleimani A. cyberplaycea tangibl interact learn tool foster children comput think storytel learn environ play critic role child life affect cognit develop effect work play boundari physic digit world blue need new digit tool physic environ support everyday cyberphysicalinteract children paper present researchthroughdesign exampl cyberplayc tangibl interact learn construct kit children support storytel comput think ct construct kit facilit enhanc childtochild childtomachin childtoenviron interact semistructur play offer young student opportun materi idea construct cyberphys stori algorithm allow physic alter stori segment construct enhanc storylin cyberplayc research place emphasi import employ tangibl learn tool order enhanc children activ engag focus motiv cyberplayc participatori design result empir studi concern ct yearold storytel classroom set result studi suggest cyberphys activ afford cyberplayc cultiv engag storytel ct practic children multidisciplinari designresearch contribut construct tool children cyberphys storytel storyconstruct activ tangibl comput program activ support ct ar Kennesaw State University International Journal of Child-Computer Interaction Journal 0
10.20368/1971-8829/1625,ar,Luccio F.L.,UniversitÃ  Ca' Foscari Venezia,Journal of E-Learning and Knowledge Society,Journal,1,0,learn process theoret concept model distribut environ differ distribut algorithm togeth execut correct requir time often consid student hard nonchalleng issu paper suggest adopt practic approach base real implement distribut algorithm help robot learningbydo approach opinion help student acquir deeper knowledg model algorithm also stimul let improv teamwork skill paper present specif case studi practic project run two consecut year univers c foscari venic insid intern master comput scienc cours advanc algorithm student final exam work group task design implement distribut algorithm solv assign problem use lego mindstorm ev robot makeblock bot robot paper discuss posit effect nontradit teamwork approach analyz teacher percept feasibl impact student grade student involv posit feel highlight result questionnair propos begin end project final discuss limit approach possibl improv,learn distribut algorithm program robot,Luccio F.L. learn distribut algorithm program robot learn process theoret concept model distribut environ differ distribut algorithm togeth execut correct requir time often consid student hard nonchalleng issu paper suggest adopt practic approach base real implement distribut algorithm help robot learningbydo approach opinion help student acquir deeper knowledg model algorithm also stimul let improv teamwork skill paper present specif case studi practic project run two consecut year univers c foscari venic insid intern master comput scienc cours advanc algorithm student final exam work group task design implement distribut algorithm solv assign problem use lego mindstorm ev robot makeblock bot robot paper discuss posit effect nontradit teamwork approach analyz teacher percept feasibl impact student grade student involv posit feel highlight result questionnair propos begin end project final discuss limit approach possibl improv ar UniversitÃ  Ca' Foscari Venezia Journal of E-Learning and Knowledge Society Journal 0
10.3390/electronics8020228,ar,Ariza J.Ã.,CorporaciÃ³n Universitaria Minuto de Dios,Electronics (Switzerland),Journal,1,0,dscblock opensourc platform hardwar softwar develop javafx focus learn embed system digit signal control doc devic employ industri educ sector due robust number peripher process speed scalabl versatil platform use graphic block design googl tool block use build differ algorithm visual as afterward algorithm convert realtim c languag accord specif compil doc xc download one two model develop board dspic fjgp dspic fjc main aim platform provid flexibl environ draw educ advantag as differ aspect concern embed system declar variabl function configur port peripher handl realtim oper system ros interrupt among other employ sever field robot control instrument etc addit experi design platform present manuscript educ methodolog assess provid student n suggest platform suitabl reliabl learn concept relat embed system view fulltext,dscblock opensourc platform learn embed system base algorithm visual digit signal control,Ariza J.Ã. dscblock opensourc platform learn embed system base algorithm visual digit signal control dscblock opensourc platform hardwar softwar develop javafx focus learn embed system digit signal control doc devic employ industri educ sector due robust number peripher process speed scalabl versatil platform use graphic block design googl tool block use build differ algorithm visual as afterward algorithm convert realtim c languag accord specif compil doc xc download one two model develop board dspic fjgp dspic fjc main aim platform provid flexibl environ draw educ advantag as differ aspect concern embed system declar variabl function configur port peripher handl realtim oper system ros interrupt among other employ sever field robot control instrument etc addit experi design platform present manuscript educ methodolog assess provid student n suggest platform suitabl reliabl learn concept relat embed system view fulltext ar CorporaciÃ³n Universitaria Minuto de Dios Electronics (Switzerland) Journal 0
10.1016/j.sysarc.2018.12.010,ar,Li L.,"University of Maryland, College Park",Journal of Systems Architecture,Journal,0,0,paper present new methodolog design implement signal process system systemonchip soc platform methodolog center use lightweight applic program interfac appli principl dataflow design differ layer abstract develop process integr approach softwar implement hardwar implement hardwaresoftwar codesign optim applic map propos methodolog facilit develop integr signal process hardwar softwar modul involv heterogen program languag platform demonstr propos design framework present dataflowbas deep neural network don implement vehicl classif streamlin realtim oper embed soc devic use propos methodolog appli integr varieti dataflow graph optim import effici map don system resourc constrain implement involv cooper multicor cup fieldprogramm gate array subsystem experi demonstr flexibl effect differ design transform appli integr across multipl scale target comput system,integr hardwaresoftwar design methodolog signal process system,"Li L. integr hardwaresoftwar design methodolog signal process system paper present new methodolog design implement signal process system systemonchip soc platform methodolog center use lightweight applic program interfac appli principl dataflow design differ layer abstract develop process integr approach softwar implement hardwar implement hardwaresoftwar codesign optim applic map propos methodolog facilit develop integr signal process hardwar softwar modul involv heterogen program languag platform demonstr propos design framework present dataflowbas deep neural network don implement vehicl classif streamlin realtim oper embed soc devic use propos methodolog appli integr varieti dataflow graph optim import effici map don system resourc constrain implement involv cooper multicor cup fieldprogramm gate array subsystem experi demonstr flexibl effect differ design transform appli integr across multipl scale target comput system ar University of Maryland, College Park Journal of Systems Architecture Journal 0"
10.14201/eks2019_20_a17,ar,GonzÃ¡lez-GonzÃ¡lez C.S.,Universidad de la Laguna,Education in the Knowledge Society,Journal,1,0,aprend programa es la nueva alfabetizacin del siglo xxi el pensamiento comput estrechament relacionado con la programacin requir pensar resolv problem con diferent nivel de abstraccin es independient de los dispositivo de hardwar en est articulo se analizan las principl iniciativa relacionada con el pensamiento comput en las escuela el uso de herramienta especfica tale como los kit de robtica entorno de programacin educativa principl estrategia de els anzaaprendizaj utilizada en educacin infantil,state art teach comput think program childhood educ,GonzÃ¡lez-GonzÃ¡lez C.S. state art teach comput think program childhood educ aprend programa es la nueva alfabetizacin del siglo xxi el pensamiento comput estrechament relacionado con la programacin requir pensar resolv problem con diferent nivel de abstraccin es independient de los dispositivo de hardwar en est articulo se analizan las principl iniciativa relacionada con el pensamiento comput en las escuela el uso de herramienta especfica tale como los kit de robtica entorno de programacin educativa principl estrategia de els anzaaprendizaj utilizada en educacin infantil ar Universidad de la Laguna Education in the Knowledge Society Journal 0
10.14569/ijacsa.2019.0100757,ar,Almanie T.,King Saud University,International Journal of Advanced Computer Science and Applications,Journal,0,0,program cornerston develop technolog encount daili live also play import role enhanc creativ problemsolv logic think due import program combin shortag arab content aim teach children program decid develop let code interact mobilebas applic design arabicspeak children year old applic focus basic program data type variabl control structur use python program languag simpl attract ageappropri design applic present user interest storylin involv trip space labeeb robot charact design explain program concept child throughout trip planet repres level applic introduc program concept set lesson exercis applic use educ institut parent teach program provid opportun arabicspeak children keep develop dissemin technolog,let code kidfriend interact applic design teach arabicspeak children textbas program,Almanie T. let code kidfriend interact applic design teach arabicspeak children textbas program program cornerston develop technolog encount daili live also play import role enhanc creativ problemsolv logic think due import program combin shortag arab content aim teach children program decid develop let code interact mobilebas applic design arabicspeak children year old applic focus basic program data type variabl control structur use python program languag simpl attract ageappropri design applic present user interest storylin involv trip space labeeb robot charact design explain program concept child throughout trip planet repres level applic introduc program concept set lesson exercis applic use educ institut parent teach program provid opportun arabicspeak children keep develop dissemin technolog ar King Saud University International Journal of Advanced Computer Science and Applications Journal 0
10.1080/10494820.2019.1636090,ar,Hsiao H.,National Taiwan Normal University,Interactive Learning Environments,Journal,1,0,studi use robotbas practic develop activ incorpor e model sixthgrad student learn interdisciplinari knowledg use arduino electron compon microcontrol hanson tool make crab robot addit student learn use scratch program languag control robot complet crab robot cross road task studi implement quasiexperiment design examin whether student learn robotbas activ use e model acquir better learn motiv learn perform comput think abil hanson abil learn activ lectur studi adopt purpos sampl select sixthgrad student four class divid experiment group e model control group lectur experi conduct period week total durat minut result pretestsposttest show group student improv learn motiv learn perform comput think abil hanson abil howev experiment group score signific better import studi provid pedagogi manuscript instructor want teach mechatron program program design educ,use robotbas practic develop activ incorpor e model improv elementari school student learn perform,Hsiao H. use robotbas practic develop activ incorpor e model improv elementari school student learn perform studi use robotbas practic develop activ incorpor e model sixthgrad student learn interdisciplinari knowledg use arduino electron compon microcontrol hanson tool make crab robot addit student learn use scratch program languag control robot complet crab robot cross road task studi implement quasiexperiment design examin whether student learn robotbas activ use e model acquir better learn motiv learn perform comput think abil hanson abil learn activ lectur studi adopt purpos sampl select sixthgrad student four class divid experiment group e model control group lectur experi conduct period week total durat minut result pretestsposttest show group student improv learn motiv learn perform comput think abil hanson abil howev experiment group score signific better import studi provid pedagogi manuscript instructor want teach mechatron program program design educ ar National Taiwan Normal University Interactive Learning Environments Journal 0
10.1080/01691864.2019.1632223,ar,Tangiuchi T.,Ritsumeikan University Biwako-Kusatsu Campus,Advanced Robotics,Journal,0,0,understand acquisit languag realworld environ import task futur robot servic natur languag process cognit robot focus problem decad use machin learn howev mani problem remain unsolv despit signific progress machin learn deep learn probabilist generat model past decad remain problem systemat survey organ high interdisciplinari challeng languag robot studi conduct survey frontier intersect research field languag robot rang logic probabilist program design competit evalu languag understand system focus cognit development robot learn languag interact environ unsupervis learn method enabl robot learn languag without handcraft train data,survey frontier languag robot,Tangiuchi T. survey frontier languag robot understand acquisit languag realworld environ import task futur robot servic natur languag process cognit robot focus problem decad use machin learn howev mani problem remain unsolv despit signific progress machin learn deep learn probabilist generat model past decad remain problem systemat survey organ high interdisciplinari challeng languag robot studi conduct survey frontier intersect research field languag robot rang logic probabilist program design competit evalu languag understand system focus cognit development robot learn languag interact environ unsupervis learn method enabl robot learn languag without handcraft train data ar Ritsumeikan University Biwako-Kusatsu Campus Advanced Robotics Journal 0
10.4018/IJGCMS.2019010103,ar,Krinks K.D.,Lipscomb University,International Journal of Gaming and Computer-Mediated Simulations,Journal,0,0,digit game use product engag medium foster scientif expertis shown promis support codevelop scientif concept represent practic studi focus integr disciplinarilyintegr game surg next complementari modelbas activ support develop scientif model newtonian mechan two pedagog approach design student approach model motion object insid outsid game environ one approach involv materi integr virtual game play physic model activ classroom second approach involv complementari model tool use agentbas comput program platform model activ demonstr afford support product student learn studi highlight signific design multipl complementari represent phenomenon core element game play relat model activ request access librarian read articl full text,model game k scienc classroom,Krinks K.D. model game k scienc classroom digit game use product engag medium foster scientif expertis shown promis support codevelop scientif concept represent practic studi focus integr disciplinarilyintegr game surg next complementari modelbas activ support develop scientif model newtonian mechan two pedagog approach design student approach model motion object insid outsid game environ one approach involv materi integr virtual game play physic model activ classroom second approach involv complementari model tool use agentbas comput program platform model activ demonstr afford support product student learn studi highlight signific design multipl complementari represent phenomenon core element game play relat model activ request access librarian read articl full text ar Lipscomb University International Journal of Gaming and Computer-Mediated Simulations Journal 0
10.3390/robotics8010008,ar,D'Amico A.,UniversitÃ  degli Studi di Palermo;MetaIntelligenze Onlus,Robotics,Journal,0,0,numer experi robot demonstr good potenti field strengthen social skill children special educ need particular autism spectrum disord still mani experiment studi cognit enhanc social skill children special need conduct robot construct kit requir construct robot bodi program mind bring play multipl cognit social skill aforement reason team univers palermo center metaintelligenz onus develop treatment protocol rebel collect guidelin realiz robot person activ children special need paper two studi describ concern first applic activ drawn rebel protocol first studi concern use robot construct kit stimul visuospati abil second studi robot construct kit use stimul attent abil child sever difficulti focus attent task view fulltext,robot construct kit tool cognit stimul children adolesc rebel protocol,D'Amico A. robot construct kit tool cognit stimul children adolesc rebel protocol numer experi robot demonstr good potenti field strengthen social skill children special educ need particular autism spectrum disord still mani experiment studi cognit enhanc social skill children special need conduct robot construct kit requir construct robot bodi program mind bring play multipl cognit social skill aforement reason team univers palermo center metaintelligenz onus develop treatment protocol rebel collect guidelin realiz robot person activ children special need paper two studi describ concern first applic activ drawn rebel protocol first studi concern use robot construct kit stimul visuospati abil second studi robot construct kit use stimul attent abil child sever difficulti focus attent task view fulltext ar UniversitÃ  degli Studi di Palermo;MetaIntelligenze Onlus Robotics Journal 0
10.1109/ACCESS.2019.2895913,ar,Rodriguez Corral J.,Universidad de CÃ¡diz,IEEE Access,Journal,1,0,visual program languag allow user develop creat program manipul program element graphic sever studi shown benefit visual languag learn purpos applic robot program howev present enough compar studi suitabl textual visual languag purpos paper studi textual languag use visual languag could also suitabl context robot program main advantag use visual languag would be experi select sampl individu among student adequ knowledg procedur program divid three group first group student learn scenario base textual objectori languag use program specif commerci robot ball sens wireless communic output capabl wherea second third group two learn scenario base visual languag use program robot take cours program robot correspond learn scenario group evalu complet three program exercis relat robot featur ie motion light collis detect result show student work visual languag perceiv higher clariti level understand cours exposit higher enjoy level use program environ moreov also achiev overal better mark,studi suitabl visual languag nonexpert robot programm,Rodriguez Corral J. studi suitabl visual languag nonexpert robot programm visual program languag allow user develop creat program manipul program element graphic sever studi shown benefit visual languag learn purpos applic robot program howev present enough compar studi suitabl textual visual languag purpos paper studi textual languag use visual languag could also suitabl context robot program main advantag use visual languag would be experi select sampl individu among student adequ knowledg procedur program divid three group first group student learn scenario base textual objectori languag use program specif commerci robot ball sens wireless communic output capabl wherea second third group two learn scenario base visual languag use program robot take cours program robot correspond learn scenario group evalu complet three program exercis relat robot featur ie motion light collis detect result show student work visual languag perceiv higher clariti level understand cours exposit higher enjoy level use program environ moreov also achiev overal better mark ar Universidad de CÃ¡diz IEEE Access Journal 0
