doi,subtype,creator,affilname,publicationName,aggregationType,include?,proc_pubmed_id,proc_abstract,proc_title,text_to_proc
10.1109/MCOM.2014.6815911,ar,BilÃ©n S.G.,"University of Michigan, Ann Arbor",IEEE Communications Magazine,Journal,0,0,softwaredefine radio rapidly develop field drive development innovation communications technology promise significantly impact communication sector entity develop sr system require train workforce prepare mindset knowledge skill tool require address system breadth technical depth aspect sr system develop sds necessarily involve collection discipline include limited electromagnetic radiofrequency engineering communication digital signal processing embed system computer programming system engineering whereas electrical engineering computer science engineering curricula university level may include course area student typical curriculum usually involve integration topic however sr employ integrative construct facilitate system think crossdomain learning via peer article present several significant educational effort across six university develop integrate curricula sr include significant laboratory component ,softwaredefined radio new paradigm integrate curriculum delivery ,"BilÃ©n S.G. softwaredefined radio new paradigm integrate curriculum delivery  softwaredefine radio rapidly develop field drive development innovation communications technology promise significantly impact communication sector entity develop sr system require train workforce prepare mindset knowledge skill tool require address system breadth technical depth aspect sr system develop sds necessarily involve collection discipline include limited electromagnetic radiofrequency engineering communication digital signal processing embed system computer programming system engineering whereas electrical engineering computer science engineering curricula university level may include course area student typical curriculum usually involve integration topic however sr employ integrative construct facilitate system think crossdomain learning via peer article present several significant educational effort across six university develop integrate curricula sr include significant laboratory component  ar University of Michigan, Ann Arbor IEEE Communications Magazine Journal 0"
10.5755/j01.itc.43.1.3715,ar,Å tuikys V.,Kaunas University of Technology,Information Technology and Control,Journal,0,0,paper present graphbase theoretical background refactore correct heterogeneous metaprogram stage representation refactore method refactore experiment task take different domain include real world task metaprogram teach computer science cs topic use educational robot refactore metaprogram stage enable flexible adapt different context use semi automatically use contextual information priority relation eg high low etc introduce within metaprogram specification implement refactoring method use socalle activatingdeactivating label index change role metalanguage construct different stage contribution paper apply know programming staging concept heterogeneous metaprogramming theoretical background property method solve task kind refactore doi httpdxdoiorgjitc ,refactore heterogeneous metaprogram stage metaprogram ,Å tuikys V. refactore heterogeneous metaprogram stage metaprogram  paper present graphbase theoretical background refactore correct heterogeneous metaprogram stage representation refactore method refactore experiment task take different domain include real world task metaprogram teach computer science cs topic use educational robot refactore metaprogram stage enable flexible adapt different context use semi automatically use contextual information priority relation eg high low etc introduce within metaprogram specification implement refactoring method use socalle activatingdeactivating label index change role metalanguage construct different stage contribution paper apply know programming staging concept heterogeneous metaprogramming theoretical background property method solve task kind refactore doi httpdxdoiorgjitc  ar Kaunas University of Technology Information Technology and Control Journal 0
10.1080/10494820.2013.815220,ar,Palumbo E.,Politecnico di Torino,Interactive Learning Environments,Journal,0,0,last year great effort make within university environment implement learning technologies standard educational practice learn technology distribute online educational multimedia content technological platform even though specific learning tool technical discipline already available internet opinion general tool typically involve calculation plot diagram use spreadsheet graphical application still need provide flexible multipurpose integrate environment therefore develop integrate system supply learn platform almost functionality offer standalone office automation application modular objectoriente dynamic learning environment noodle openofficeorg select deal problem originate software smooth user learn curve furthermore noodle modular platform offer extensive application programming interface code simple effective manner implementation work require employment java asynchronous javascript extensible markup language technology include creation java apple embed web page new noodle modules student could thus offer single work environment handle traditional material perform practical activity student feedback new integrated system positive proved effectiveness work ,creation integrate environment supply learning platforms office automation feature ,Palumbo E. creation integrate environment supply learning platforms office automation feature  last year great effort make within university environment implement learning technologies standard educational practice learn technology distribute online educational multimedia content technological platform even though specific learning tool technical discipline already available internet opinion general tool typically involve calculation plot diagram use spreadsheet graphical application still need provide flexible multipurpose integrate environment therefore develop integrate system supply learn platform almost functionality offer standalone office automation application modular objectoriente dynamic learning environment noodle openofficeorg select deal problem originate software smooth user learn curve furthermore noodle modular platform offer extensive application programming interface code simple effective manner implementation work require employment java asynchronous javascript extensible markup language technology include creation java apple embed web page new noodle modules student could thus offer single work environment handle traditional material perform practical activity student feedback new integrated system positive proved effectiveness work  ar Politecnico di Torino Interactive Learning Environments Journal 0
10.1115/1.4031089,ar,Fuge M.,A. James Clark School of Engineering,"Journal of Mechanical Design, Transactions of the ASME",Journal,0,0,additive manufacturing printing sit heart maker movementthe grow desire widerrange people design physical object however user wish design functional move device face prohibitive barriertoentry need fluency computeraide design cad package limit people merely consumer rather designer maker solve problem combine advance mechanism synthesis computer language design create computational framework mechprocessor allow novice produce printable move mechanism vary complexity use simple extendable interface paper describe use hierarchical cascade configuration language breadthfirst search mixedinteger linear programming mile mechanism synthesis along nested printable testcase detect resolve constraint need ensure device d print provide physical case study opensource library code mechanism enable other easily extend mechprocessor framework encourage new research commercial educational direction include new type customize printable robotic business model customerdriven design stem education initiative involve nontechnical audience mechanical design promote novice interaction complex design fabrication movable component move society closer true promise maker movement turn consumer designer ,mechprocessor help novice design printable mechanism across different printer ,"Fuge M. mechprocessor help novice design printable mechanism across different printer  additive manufacturing printing sit heart maker movementthe grow desire widerrange people design physical object however user wish design functional move device face prohibitive barriertoentry need fluency computeraide design cad package limit people merely consumer rather designer maker solve problem combine advance mechanism synthesis computer language design create computational framework mechprocessor allow novice produce printable move mechanism vary complexity use simple extendable interface paper describe use hierarchical cascade configuration language breadthfirst search mixedinteger linear programming mile mechanism synthesis along nested printable testcase detect resolve constraint need ensure device d print provide physical case study opensource library code mechanism enable other easily extend mechprocessor framework encourage new research commercial educational direction include new type customize printable robotic business model customerdriven design stem education initiative involve nontechnical audience mechanical design promote novice interaction complex design fabrication movable component move society closer true promise maker movement turn consumer designer  ar A. James Clark School of Engineering Journal of Mechanical Design, Transactions of the ASME Journal 0"
10.1007/s10798-014-9287-7,ar,Strawhacker A.,Tufts University,International Journal of Technology and Design Education,Journal,1,0,recent year educational robotic become increasingly popular research area however limited study focus differentiated learning outcome base type programming interface study aim explore successfully young child master foundational programming concept base robotic user interface tangible graphical hybrid teach curriculum thirtyfive kindergarten student participate week robotic curriculum use lego would robotic construction kit creative hybrid environment robotic programming cheap programming language mixed method datum collection approach employ include qualitative observational data classroom well quantitative mid posttest assessment student program knowledge use cheap finding show little association user interface programming comprehension although may orderaffect introduce user interface implication good practice introduce programming early childhood setting discuss ,i want robot look food compare kindergartner programming comprehension use tangible graphic hybrid user interface ,Strawhacker A. i want robot look food compare kindergartner programming comprehension use tangible graphic hybrid user interface  recent year educational robotic become increasingly popular research area however limited study focus differentiated learning outcome base type programming interface study aim explore successfully young child master foundational programming concept base robotic user interface tangible graphical hybrid teach curriculum thirtyfive kindergarten student participate week robotic curriculum use lego would robotic construction kit creative hybrid environment robotic programming cheap programming language mixed method datum collection approach employ include qualitative observational data classroom well quantitative mid posttest assessment student program knowledge use cheap finding show little association user interface programming comprehension although may orderaffect introduce user interface implication good practice introduce programming early childhood setting discuss  ar Tufts University International Journal of Technology and Design Education Journal 0
10.1109/RITA.2015.2452692,ar,Ramirez-Benavides K.,Universidad de Costa Rica,Revista Iberoamericana de Tecnologias del Aprendizaje,Journal,1,0,learn program early age help child develop capability logical thinking problem solve creativity incorporate robotic programming child help learn concrete funny way collaborate other research project present paper describe first prototype implement program environment robot use mobile device child early childhood year old prototype fully functional allow bluetooth communication one one expect research contribute humancomputer interface field provide new nontraditional interface support learn process programming preschooler ,modebot environment programming robot child age ,Ramirez-Benavides K. modebot environment programming robot child age  learn program early age help child develop capability logical thinking problem solve creativity incorporate robotic programming child help learn concrete funny way collaborate other research project present paper describe first prototype implement program environment robot use mobile device child early childhood year old prototype fully functional allow bluetooth communication one one expect research contribute humancomputer interface field provide new nontraditional interface support learn process programming preschooler  ar Universidad de Costa Rica Revista Iberoamericana de Tecnologias del Aprendizaje Journal 0
10.3390/s150510399,ar,Stoppe J.,German Research Center for Artificial Intelligence (DFKI),Sensors (Switzerland),Journal,0,0,complexity hardware design still increase accord moore law embed system intertwine work together also environment cyber physical system css streamline development workflow employ handle increase complexity system design phase system c library design hardwaresoftware system enable designer quickly prototype eg distribute cps without decide particular implementation detail whether implement feature hardware software early design process thereby approach reduce initial implementation complexity offer abstract layer build working prototype however system base c analyze design become difficult task due complex language feature available designer several fundamentally different approach analyze system design suggest work illustrate several different system analysis approach include specific advantage shortcoming allow designer pick right tool assist specific problem design system use system view fulltext ,analyze system design system analysis approach varying application ,Stoppe J. analyze system design system analysis approach varying application  complexity hardware design still increase accord moore law embed system intertwine work together also environment cyber physical system css streamline development workflow employ handle increase complexity system design phase system c library design hardwaresoftware system enable designer quickly prototype eg distribute cps without decide particular implementation detail whether implement feature hardware software early design process thereby approach reduce initial implementation complexity offer abstract layer build working prototype however system base c analyze design become difficult task due complex language feature available designer several fundamentally different approach analyze system design suggest work illustrate several different system analysis approach include specific advantage shortcoming allow designer pick right tool assist specific problem design system use system view fulltext  ar German Research Center for Artificial Intelligence (DFKI) Sensors (Switzerland) Journal 0
10.1007/s10270-013-0325-9,ar,Elaasar M.,IBM Canada Ltd.,Software and Systems Modeling,Journal,0,0,design pattern recur wellunderstood design fragment modeldriven engineering methodology detect occurrence design pattern support activity model comprehension maintenance recent explosion domainspecific modeling language syntax semantic correspond explosion approach detect design pattern much tailor many language difficult reuse make develop generic analysis tool extremely hard generic tool however desirable reduce learn curve pattern designer specify pattern different language use model different aspect system paper propose unified approach detect design pattern mofbase modeling language mof increasingly use define modeling language include url bpm approach pattern model visual pattern modeling language map corresponding qvtrelation transformation transformation run input model pattern occurrence detect report occurrence result model approach prototype eclipse validate two large case study involve detect design patternsspecifically subset of pattern url model subset control flow patterns bpm model result show approach adequate model complex design pattern mofbase modeling language detect occurrence high accuracy performance ,pml approach detect design pattern mofbase modeling language ,Elaasar M. pml approach detect design pattern mofbase modeling language  design pattern recur wellunderstood design fragment modeldriven engineering methodology detect occurrence design pattern support activity model comprehension maintenance recent explosion domainspecific modeling language syntax semantic correspond explosion approach detect design pattern much tailor many language difficult reuse make develop generic analysis tool extremely hard generic tool however desirable reduce learn curve pattern designer specify pattern different language use model different aspect system paper propose unified approach detect design pattern mofbase modeling language mof increasingly use define modeling language include url bpm approach pattern model visual pattern modeling language map corresponding qvtrelation transformation transformation run input model pattern occurrence detect report occurrence result model approach prototype eclipse validate two large case study involve detect design patternsspecifically subset of pattern url model subset control flow patterns bpm model result show approach adequate model complex design pattern mofbase modeling language detect occurrence high accuracy performance  ar IBM Canada Ltd. Software and Systems Modeling Journal 0
10.1007/s11858-014-0623-x,ar,Khan S.,University of Calgary,ZDM Mathematics Education,Journal,0,0,witness push toward study spatial reasoning principal component mathematical competency instruction twenty first century argue enactivism strong explicit foi couple organism environment action cognition sensory motor coordination provide inclusive expansive apt fit framework illustrate fit enactivism theory learn data ongoing research project involve teacher elementaryage children engagement design assembly motorize robot offer spatial reasoning consideration physical context dynamic body move space sensorimotor coordination cognition appear different conceptual competency mathematic specifically argue learner engagement diverse type informationally dense visuospatial interface eg blueprint programming icon block maps research study afford necessary experience within vast number case describe varela et al enable development mathematical competency ,accumulation experience vast number case enactivism fit framework study spatial reason mathematic education ,Khan S. accumulation experience vast number case enactivism fit framework study spatial reason mathematic education  witness push toward study spatial reasoning principal component mathematical competency instruction twenty first century argue enactivism strong explicit foi couple organism environment action cognition sensory motor coordination provide inclusive expansive apt fit framework illustrate fit enactivism theory learn data ongoing research project involve teacher elementaryage children engagement design assembly motorize robot offer spatial reasoning consideration physical context dynamic body move space sensorimotor coordination cognition appear different conceptual competency mathematic specifically argue learner engagement diverse type informationally dense visuospatial interface eg blueprint programming icon block maps research study afford necessary experience within vast number case describe varela et al enable development mathematical competency  ar University of Calgary ZDM Mathematics Education Journal 0
10.1017/S1471068415000174,ar,Blackmore C.,University of Bristol,Theory and Practice of Logic Programming,Journal,0,0,paper introduce new logicbase method optimize selection compiler flag embed architecture particular use inductive logic programming ip learn logical rule relate effective compiler flag specific program feature unlike early work aim infer humanreadable rule seek develop relational firstorder approach automatically discover relevant feature rather rely vector predetermine attribute end generate datum set measure execution time benchmark embed system development board develop ip prototype outperform current stateoftheart learning approach benchmark finally combine strength current state art ip method hybrid approach reduce execution time average case ,logic programming approach predict effective compiler setting embed software ,Blackmore C. logic programming approach predict effective compiler setting embed software  paper introduce new logicbase method optimize selection compiler flag embed architecture particular use inductive logic programming ip learn logical rule relate effective compiler flag specific program feature unlike early work aim infer humanreadable rule seek develop relational firstorder approach automatically discover relevant feature rather rely vector predetermine attribute end generate datum set measure execution time benchmark embed system development board develop ip prototype outperform current stateoftheart learning approach benchmark finally combine strength current state art ip method hybrid approach reduce execution time average case  ar University of Bristol Theory and Practice of Logic Programming Journal 0
10.1007/s00779-014-0774-3,ar,Sapounidis T.,Aristotle University of Thessaloniki,Personal and Ubiquitous Computing,Journal,1,0,paper present crossage study explore childrens performance robot introductory programming activity one tangible one isomorphic graphical system subsystem part innovative system namely proteam kit tangible subsystem consist cubeshape block represent simple advanced programming structure user may interconnect cubicshape command create robot programming code graphical subsystem present onscreen isomorphic tangible programming space child n five different aged group let interact pair two operationally equivalent programming subsystems scope program nxt lego robot three variable associate child performance upon task four variable relate performance free interaction study datum analysis base computer log video recording show child produce few error make effective debug young child particular need less time accomplish robot programming task tangible subsystem moreover free interaction eld child engage create complicated program explore different command parameter actively tangible case finally interpretation finding provide advantage tangible user interface children introductory programming discuss ,evaluate child performance graphical tangible robot programming tool ,Sapounidis T. evaluate child performance graphical tangible robot programming tool  paper present crossage study explore childrens performance robot introductory programming activity one tangible one isomorphic graphical system subsystem part innovative system namely proteam kit tangible subsystem consist cubeshape block represent simple advanced programming structure user may interconnect cubicshape command create robot programming code graphical subsystem present onscreen isomorphic tangible programming space child n five different aged group let interact pair two operationally equivalent programming subsystems scope program nxt lego robot three variable associate child performance upon task four variable relate performance free interaction study datum analysis base computer log video recording show child produce few error make effective debug young child particular need less time accomplish robot programming task tangible subsystem moreover free interaction eld child engage create complicated program explore different command parameter actively tangible case finally interpretation finding provide advantage tangible user interface children introductory programming discuss  ar Aristotle University of Thessaloniki Personal and Ubiquitous Computing Journal 0
10.1142/S021968671550016X,ar,Leo Princely F.,National Institute of Technology Tiruchirappalli,Journal of Advanced Manufacturing Systems,Journal,0,0,case conventional industrial robot system operator write robotlanguage program type workpiece onerous task especially workpiece different shape paper teachingless robot system finish twodimensional workpiece various shape thickness use computer vision propose robot system require shape information workpiece include cad data input operator workpiece shape acquire segment edge straight line circular arcs image data workpiece robotlanguage program workpiece generate automatically workpiece shape data finish condition datum effectiveness propose method verify experiment use newly develop robot system method provide compact inexpensive finish robot system reduce programming timing ,teach less robotic system deburre workpiece various shape ,Leo Princely F. teach less robotic system deburre workpiece various shape  case conventional industrial robot system operator write robotlanguage program type workpiece onerous task especially workpiece different shape paper teachingless robot system finish twodimensional workpiece various shape thickness use computer vision propose robot system require shape information workpiece include cad data input operator workpiece shape acquire segment edge straight line circular arcs image data workpiece robotlanguage program workpiece generate automatically workpiece shape data finish condition datum effectiveness propose method verify experiment use newly develop robot system method provide compact inexpensive finish robot system reduce programming timing  ar National Institute of Technology Tiruchirappalli Journal of Advanced Manufacturing Systems Journal 0
10.1016/j.compedu.2015.01.006,ar,Chu E.,National Yunlin University of Science and Technology,Computers and Education,Journal,0,0,highlight computer assist learn system name calle propose help student complete hanson assignments calle include selflearne assistant collaborative learning website series embed operate system laboratory exercise propose calle enhance student learn motivation speed learn curve calle reduce teach load popularity embed system consequently rise demand job market professional wellverse embed operating system loss become one core course computer science study across world objective eos course develop student ability port modify customize embed operate system series laboratory exercise however teach experience reveal beginner require considerable amount time familiarize development environment relevant process operate command line interface set environment variable kernel configuration furthermore student need constantly handle compiler error message malfunction target eos incompatibility issue relate development tool problem may frustrate discourage student common strategy address problem dedicate hour teaching hire teach assistant help student progress however none method suitable institution limit resource therefore paper develop computerassiste learning system call computerassiste learning environment calle assist student assignment thus motivate calle consist two part selflearne assistant lat collaborative learning website cl lat software application provide set useful function help student perform eos laboratory exercise whereas collaborative learning website seek encourage great interaction among student experiment show calle expedite learning improve student motivation reduce teaching load ,calle computerassiste learn system embed os laboratory exercise ,Chu E. calle computerassiste learn system embed os laboratory exercise  highlight computer assist learn system name calle propose help student complete hanson assignments calle include selflearne assistant collaborative learning website series embed operate system laboratory exercise propose calle enhance student learn motivation speed learn curve calle reduce teach load popularity embed system consequently rise demand job market professional wellverse embed operating system loss become one core course computer science study across world objective eos course develop student ability port modify customize embed operate system series laboratory exercise however teach experience reveal beginner require considerable amount time familiarize development environment relevant process operate command line interface set environment variable kernel configuration furthermore student need constantly handle compiler error message malfunction target eos incompatibility issue relate development tool problem may frustrate discourage student common strategy address problem dedicate hour teaching hire teach assistant help student progress however none method suitable institution limit resource therefore paper develop computerassiste learning system call computerassiste learning environment calle assist student assignment thus motivate calle consist two part selflearne assistant lat collaborative learning website cl lat software application provide set useful function help student perform eos laboratory exercise whereas collaborative learning website seek encourage great interaction among student experiment show calle expedite learning improve student motivation reduce teaching load  ar National Yunlin University of Science and Technology Computers and Education Journal 0
10.1016/j.rcim.2014.08.012,ar,Galambos P.,Obuda University;Magyar Tudomanyos Akademia,Robotics and Computer-Integrated Manufacturing,Journal,0,0,highlights paper identify synergy recent advance future internet ict survey need highfidelity virtual collaboration industrial robotic introduce circa platform remote collaboration orchestration framework show integration ontology coginfocom method industrial setup present use case example knowledgedriven automation scenario base circa modern manufacturing system often compose variety highly customize unit specifically design manufacturing cell optimization assembly training staff require series demo installation excessive use costly operational resource case component locate different site make orchestration whole system even difficult virtual reality vr collaboration environment offer solution enable high fidelity testing training complex manufacturing systems hand platform difficult implement engineering perspective require provide reliable standard interface towards robotic component human operator circa virtual collaboration arena platform software framework support various mean collaboration use d augmentedvirtual reality communication medium circa offer function highlevel interoperability heterogeneous component wide range domain span research amp development remote education orchestration management industrial process manufacture application paper provide overview industrial requirement behind highfidelity virtual collaboration demonstrate circa platform meet requirement use case provide illustrate usability platform ,design programming orchestration heterogeneous manufacturing system vrpowere remote collaboration ,Galambos P. design programming orchestration heterogeneous manufacturing system vrpowere remote collaboration  highlights paper identify synergy recent advance future internet ict survey need highfidelity virtual collaboration industrial robotic introduce circa platform remote collaboration orchestration framework show integration ontology coginfocom method industrial setup present use case example knowledgedriven automation scenario base circa modern manufacturing system often compose variety highly customize unit specifically design manufacturing cell optimization assembly training staff require series demo installation excessive use costly operational resource case component locate different site make orchestration whole system even difficult virtual reality vr collaboration environment offer solution enable high fidelity testing training complex manufacturing systems hand platform difficult implement engineering perspective require provide reliable standard interface towards robotic component human operator circa virtual collaboration arena platform software framework support various mean collaboration use d augmentedvirtual reality communication medium circa offer function highlevel interoperability heterogeneous component wide range domain span research amp development remote education orchestration management industrial process manufacture application paper provide overview industrial requirement behind highfidelity virtual collaboration demonstrate circa platform meet requirement use case provide illustrate usability platform  ar Obuda University;Magyar Tudomanyos Akademia Robotics and Computer-Integrated Manufacturing Journal 0
10.2200/S00728ED1V01Y201608DCS051,ar,Dang D.,Texas Instruments,Synthesis Lectures on Digital Circuits and Systems,Book Series,0,0,book provide thorough introduction texas instrument mps microcontroller mps bit processor arm cortex mf architecture builtin float point unit core msp feature bit arm cortexmf cpu riscarchitecture processing unit include builtin dsp engine float point unit extension ultralowpower msp microcontroller family msp feature ultralow power consumption integrate digital analog hardware peripheral msp new member msp family provide seamless transition application require bit processing operating frequency mhz processor may program variety level different programming language include userfriendly energia rapid prototyping platform assembly language c number c programming option also available developer start registerlevel access code developer directly configure device register driver library provide standardize set application program interface apps enable software developer quickly manipulate various peripheral available device even high abstraction layer also available extremely userfriendly energia platform enable even beginner quickly prototype application msp msp launchpad support host technical data application note train module software example encapsulate inside one handy package call mspware available standalone download package well ti cloud development site devticom feature msp may extend full line boosterpack plugin modules msp also support variety third party modular sensor software compiler company back thorough introduction mp line microcontroller programming technique interface concept provide along considerable tutorial information many illustrate example chapter provide laboratory exercise apply present chapter book intend upper level undergraduate course microcontroller mechatronic may also used reference capstone design project practice engineer already familiar another microcontroller require quick tutorial microcontroller also find book useful finally middle school high school student find msp highly approachable via energia rapid prototyping system table content preface acknowledgment introduction microcontroller msp brief introduction programming msp operating parameter interface msp memory system msp power system timerelate system rest interrupt analog peripheral communication systems msp system integrity system level design author biography index ,embed systems design texas instrument msp bit processor ,Dang D. embed systems design texas instrument msp bit processor  book provide thorough introduction texas instrument mps microcontroller mps bit processor arm cortex mf architecture builtin float point unit core msp feature bit arm cortexmf cpu riscarchitecture processing unit include builtin dsp engine float point unit extension ultralowpower msp microcontroller family msp feature ultralow power consumption integrate digital analog hardware peripheral msp new member msp family provide seamless transition application require bit processing operating frequency mhz processor may program variety level different programming language include userfriendly energia rapid prototyping platform assembly language c number c programming option also available developer start registerlevel access code developer directly configure device register driver library provide standardize set application program interface apps enable software developer quickly manipulate various peripheral available device even high abstraction layer also available extremely userfriendly energia platform enable even beginner quickly prototype application msp msp launchpad support host technical data application note train module software example encapsulate inside one handy package call mspware available standalone download package well ti cloud development site devticom feature msp may extend full line boosterpack plugin modules msp also support variety third party modular sensor software compiler company back thorough introduction mp line microcontroller programming technique interface concept provide along considerable tutorial information many illustrate example chapter provide laboratory exercise apply present chapter book intend upper level undergraduate course microcontroller mechatronic may also used reference capstone design project practice engineer already familiar another microcontroller require quick tutorial microcontroller also find book useful finally middle school high school student find msp highly approachable via energia rapid prototyping system table content preface acknowledgment introduction microcontroller msp brief introduction programming msp operating parameter interface msp memory system msp power system timerelate system rest interrupt analog peripheral communication systems msp system integrity system level design author biography index  ar Texas Instruments Synthesis Lectures on Digital Circuits and Systems Book Series 0
10.3390/robotics5030012,ar,Tan N.,National University of Singapore,Robotics,Journal,0,0,paper presents robot design competition call idc robocon effective tool engineering education international design contest idc robocon competition several benefit create meaningful design experience undergraduate engineering student include international flavour participant competition hail around world problem pose contestant design build test mobile robot capable accomplishing task primary goal competition provide undergraduate meaningful design experience emphasis mechanical design electronic circuit programming hope place emphasis design course encourage undergraduate go field engineering design paper present late idc robocon th edition detail discusse course event result term educational experience competition simulate space problem clean debris orbit propose late idc robocon competition team comprise student multiple country work together develop robotic system compete collect foam ball deliver rotate holder view fulltext ,idc robocon transnational teaming competition projectbase design education undergraduate robotic ,Tan N. idc robocon transnational teaming competition projectbase design education undergraduate robotic  paper presents robot design competition call idc robocon effective tool engineering education international design contest idc robocon competition several benefit create meaningful design experience undergraduate engineering student include international flavour participant competition hail around world problem pose contestant design build test mobile robot capable accomplishing task primary goal competition provide undergraduate meaningful design experience emphasis mechanical design electronic circuit programming hope place emphasis design course encourage undergraduate go field engineering design paper present late idc robocon th edition detail discusse course event result term educational experience competition simulate space problem clean debris orbit propose late idc robocon competition team comprise student multiple country work together develop robotic system compete collect foam ball deliver rotate holder view fulltext  ar National University of Singapore Robotics Journal 0
10.1016/j.robot.2016.06.012,ar,Tenorio-GonzÃ¡lez A.,Instituto Nacional de Astrofisica Optica y Electronica,Robotics and Autonomous Systems,Journal,0,0,highlight design method learn relational concept graphbase representation method design discover commonuseful concept environment method use autonomous agent like robot method learn common concept three domain polygonsfurniturefloor independent human user validate common concept learn method automatic discovery concepts elusive area machine learning paper describe system call adc automatically discover concept robotic domain perform predicate invention unlike traditional approach concept discovery approach automatically find collect instance potential relational concept agent use adc create incremental graphbased representation information gather explore environment common subgraph identify subgraph discover instance potential relational concept induce inductive logic programming predicate invention several concept induce concurrently learn concept form arbitrarily hierarchy approach test learn concept polygon furniture floor building simulate robot compare concept suggest user ,automatic discovery relational concept incremental graphbase representation ,Tenorio-GonzÃ¡lez A. automatic discovery relational concept incremental graphbase representation  highlight design method learn relational concept graphbase representation method design discover commonuseful concept environment method use autonomous agent like robot method learn common concept three domain polygonsfurniturefloor independent human user validate common concept learn method automatic discovery concepts elusive area machine learning paper describe system call adc automatically discover concept robotic domain perform predicate invention unlike traditional approach concept discovery approach automatically find collect instance potential relational concept agent use adc create incremental graphbased representation information gather explore environment common subgraph identify subgraph discover instance potential relational concept induce inductive logic programming predicate invention several concept induce concurrently learn concept form arbitrarily hierarchy approach test learn concept polygon furniture floor building simulate robot compare concept suggest user  ar Instituto Nacional de Astrofisica Optica y Electronica Robotics and Autonomous Systems Journal 0
10.3969/j.issn.1004-132X.2016.14.003,ar,Yang Z.,Chongqing University,Zhongguo Jixie Gongcheng/China Mechanical Engineering,Journal,0,0,robot control technology integrate teaching programming method offline programming method propose complete finishing cut hub compare merit demerit two method base analyze structure aluminum alloy wheel hub requirement finish cutthe offline programming achieve use piper method complete robot inverse kinematic solution accord point information hub surface tool path robot cinematic equationsthe research show robot control technology integrate teach offline programming method satisfie finish cut requirement greatly enhance efficiency hub finish cut ,research robot control technology finishing cut process aluminum alloy hub ,Yang Z. research robot control technology finishing cut process aluminum alloy hub  robot control technology integrate teaching programming method offline programming method propose complete finishing cut hub compare merit demerit two method base analyze structure aluminum alloy wheel hub requirement finish cutthe offline programming achieve use piper method complete robot inverse kinematic solution accord point information hub surface tool path robot cinematic equationsthe research show robot control technology integrate teach offline programming method satisfie finish cut requirement greatly enhance efficiency hub finish cut  ar Chongqing University Zhongguo Jixie Gongcheng/China Mechanical Engineering Journal 0
10.3772/j.issn.1002-0470.2016.07.007,ar,Li D.,Hubei University of Science and Technology;Beihang University,Gaojishu Tongxin/Chinese High Technology Letters,Journal,0,0,robot belt grind study overcome traditional grind shortcoming create harsh working environment increase laborintensity pr belt grinding robot design curved surface workpiece grinding robot kinematic workspace analyze roughly reachable workspace robot obtain use numerical analysis method model surface point workpiece machine reachability simulation analysis carry processing machining surface point monte carlo method robot posture processing trajectory obtained surface point grinder close grind wheel analysis approach use judge whether robot machine curved surface workpiece provide guidance specific workpiece machine teaching programming provide way offline programming ,workspace machine trajectory analyses belt grind robot grind curved surface workpiece ,Li D. workspace machine trajectory analyses belt grind robot grind curved surface workpiece  robot belt grind study overcome traditional grind shortcoming create harsh working environment increase laborintensity pr belt grinding robot design curved surface workpiece grinding robot kinematic workspace analyze roughly reachable workspace robot obtain use numerical analysis method model surface point workpiece machine reachability simulation analysis carry processing machining surface point monte carlo method robot posture processing trajectory obtained surface point grinder close grind wheel analysis approach use judge whether robot machine curved surface workpiece provide guidance specific workpiece machine teaching programming provide way offline programming  ar Hubei University of Science and Technology;Beihang University Gaojishu Tongxin/Chinese High Technology Letters Journal 0
